"Data Source","World Development Indicators",

"Last Updated Date","2018-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"India","IND","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1647786571.42141","1683380436.36952","1752474409.50409","2066537923.75213","2097944275.17694","1963902600.43525","1894349461.4305","2016651321.39653","2137623813.31947","2164211174.18165","2354310804.34625","2462553546.85273","2869612865.67453","3588431478.44221","4794115595.05568","5544282325.53773","6847770619.11681","7731682166.05364","8644488581.85404","10295672712.6536","11405519012.1683","11451496167.2625","11973673454.1436","12703450353.2822","13291108211.0664","12181130149.6996","12899387363.9117","15592154036.1045","17846564186.4617","20708945861.9243","22572444952.9512","22875165149.2318","25410266169.5263","27384893527.766","32265046187.186","38952670262.218","40681677282.5956","44327025622.6246","46288411826.7143","52388145271.8322","60697346481.5589","60782221950.6829","73234279967.1488","90568215341.0846","126271073209.724","160359509117.19","199379206384.198","252324674813.19","288042965945.571","272937707276.614","374237183742.596","447383950836.263","448400543291.471","472180427427.182","468346037553.623","416786916150.336","439265703654.996","490079429668.479",
"Not classified","INX","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","572620662.958074","670336524.244063","676034211.037935","756372067.621763","856651651.56988","950948957.23211","1072019667.94679","1173664975.39725","1180992496.30749","1311077535.4825","1454713475.71348","1647964545.80299","1954551927.61605","2545050163.99769","3009301970.17124","3624898606.27178","3914806113.78432","4973659293.85905","6547734521.29266","8154123791.10252","9647829745.91358","8965733172.77221","9241996758.32774","9750544386.8063","10718900631.7227","11493861747.3141","14098608732.5138","17787863881.0861","20998870785.8428","23122498604.755","26973257782.9881","27672818101.1535","32659493501.2729","33215378648.6801","38803599882.2144","50831603535.3535","56772631048.3871","63903020534.8615","76059773466.4125","85474973364.5856","94351492537.3134","104030899328.859","115761961227.179","132826941309.255","156136888502.607","168438365874.891","183351097729.269","218046235970.435","231346682290.904","220333787163.101","228856069489.127","246474991473.87","241114136952.098","253843629086.593","291597767336.912","362232466924.607","370606140891.46","400518732138.268",
"Iran, Islamic Rep.","IRN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","581541416.50165","607915176.237624","680443017.821782","755608234.983498","882202285.148515","1000884205.94059","1106379247.52475","1306819827.06271","1507260405.28053","1756492440.92409","2026823485.14851","3172763372.93729","3936283735.9736","9056140483.72579","21889677076.525","21091425210.5155","25319975895.6546","24821052416.4412","18308804922.3129","24176515151.4722","12961626484.1076","12431487008.1348","21524982662.3407","22725836919.3378","18359078549.9771","16006784597.5859","7802605538.86349","12271835669.726","8964962592.00989","11841502481.8584","16573631049.4271","","","16197325830.8709","20321213940.5656","20900063457.4499","24315730858.1923","19682874297.9673","13986840980.1622","21963669399.3289","23526115003.4898","24491811633.614","31402849782.6087","37814191933.2181","48018138114.7989","68684788609.2606","79540915795.9865","100918493002.571","107921993809.129","94038986373.5181","118843286439.714","149568368955.099","144496521228.728","125649792890.138","100541169143.431","76184687614.6045","93867660645.449","104546161555.95",
"Iraq","IRQ","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","1225147017.64212","1687411598.30269","1519074797.23641","2378672829.31661","7029800203.1832","7042668472.73959","10185912631.2225","11148662377.2435","13467998645.4453","23617676938.7064","33905858449.0349","12149678293.2611","11224455611.3903","9994853650.69154","12011257639.1123","12141202959.1509","7776777098.74558","13146027661.6275","12305242843.358","14418140881.3123","13848182695.4005","","","","","","","","","","","","","","20610853097.199","27149419157.6087","33242357811.5201","40777440220.0217","66238928162.0152","43994500000","54598900000","82505400000","96898668089.2191","93100000000","97000000000","62728271351.4641","55771071759.2864","74403468881.4273",
"Iceland","ISL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","102559674.82623","105112729.928159","128310955.991072","139975588.353897","160971922.886052","189761075.892373","206587177.936215","174282447.164612","149844789.144374","179167746.431824","233414545.454545","247191022.727273","289650237.933379","404512481.970487","468915957.978989","461381327.260898","568075149.585552","716339669.130588","903812179.558113","1066754821.32728","1182397573.78689","1191387987.59724","1016666202.48553","1081577213.51861","1072693418.56583","1183308152.46328","1516756873.99341","1864420133.82561","1910816515.55308","1873904713.73624","2144255326.52298","2130871975.02216","2113785885.70167","2007901574.18584","2251527774.91836","2493320945.34538","2659971123.30827","2689823907.71787","2871531720.74303","2915176783.6727","2899576890.20047","3040593605.72176","3302574885.69381","3728058130.076","4480162918.1228","5111368384.78479","5305963961.24252","7104605058.15315","7274936299.78658","6403939044.01869","7113368298.67962","8301011806.68896","8100784829.7181","8576815577.60995","9149131983.07618","9011193554.23252","9822623150.72051","11228718835.3472",
"Israel","ISR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","309500000","362000000","446666666.666667","558000000","603666666.666667","690666666.666667","793666666.666667","954666666.666667","1376666666.66667","1554000000","1532000000","1597000000","2141500000","2674000000","3731250000","3693500000","4200750000","5575600000","6456882352.94118","7612640000","8973568627.45098","9198701754.38597","8632337448.55967","8852094306.04982","9629661664.39291","10199045720.587","11178402742.3041","13256145679.1672","14621893676.9029","15659747964.9343","17523868713.4213","17213982185.9506","19669657516.9778","21077351189.0039","23955061705.0247","27571812838.309","29755302816.6808","31991360816.3739","33140443672.5349","38227890909.9693","47072572535.7467","40928026250.0892","39831567394.1492","43969829384.5107","52996876394.4668","58113287430.0867","62819695677.5439","72411577128.1127","83127926421.4047","69137400503.5221","81742711955.0682","94163382800.9279","92756814232.7343","97304475462.5014","99355487856.0049","93528836670.8118","96173568136.6464","",
"Italy","ITA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","5047144627.96261","5736466839.25696","6383932340.4554","7020447958.88853","8097991291.27695","9713521917.71206","10826008275.8316","11734429394.0077","13403095880.0386","15382275392.5625","17191497211.8959","19420358614.2322","23692563081.0093","28258448688.1435","36960389103.9","42644520462.6335","45035414747.6157","55062863506.693","68287841204.6543","88108908179.9115","96321351797.4226","93295677227.0482","90222837795.2756","90066434599.694","91959275622.6581","95456825778.3186","119754760878.036","144872520914.252","156697347515.62","171924606265.876","215643921299.289","212266128609.334","230710027179.89","217200835609.696","240365297790.586","289763699037.204","311039904630.443","299853797180.537","305467826474.852","290297038141.914","292950340888.152","299084742729.307","309942781855.825","366681715575.621","432726719642.414","456711976122.373","509513360933.383","604235833561.456","644649187051.414","491149624895.804","535264157365.615","614743407768.688","592544766091.899","614914896030.459","630597873811.01","548504391394.005","554124817180.232","605524635553.431",
"Jamaica","JAM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","232379252.414952","249069438.611228","256772644.547109","282449951.00098","300424051.51897","323533529.329413","410751784.964301","413835956.917978","399255970.238809","437897515.900636","466818672.74691","520773294.908742","614592833.876222","601285460.992908","847321526.784732","1008689913.10087","861511384.886151","967330326.696733","1072383782.63638","1207842248.41342","1368305770.74211","1405804423.48715","1252890928.48322","1291947003.4158","1319189408.54215","1173209045.4431","1345412391.83614","1531795068.07371","1670334930.58339","1921108571.52804","2207168708.24053","2044050810.1473","2198847359.72162","2382795698.92473","3010844097.32652","3352842998.58557","3334013422.81879","3399380456.20952","3367967257.84447","3455357142.85714","3485422469.82358","3264084201.38889","3175999175.93737","3441463835.66373","3811085751.54874","3952160000","4777868852.45902","5094845062.2647","5737260010.97093","4150943609.4474","4133978027.00847","4386692668.16078","4469272987.65421","4368228201.80545","4344149024.87504","4243346313.35459","4409161037.61141","4658912551.52796",
"Jordan","JOR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","553313253.012048","694503492.256301","870746073.298429","1136197136.19714","1579389056.73045","1913438256.6586","1901276595.74468","1761498209.85954","1940962288.68661","1980486568.67714","1811714285.71429","2233973412.11226","2727224151.74993","2365993734.77202","2489227060.41886","2493170803.34851","2667843630.47955","2821789147.06307","2984831258.05067","3479594748.85845","3663187588.15233","3568401833.56841","3544310014.10437","3529798448.51904","3538928067.70099","3781805359.6615","4552186177.71509","4829901269.39351","5998589562.76446","6713822284.90832","8201269393.51199","9387588152.32722","12699309567.4229","11061126760.5634","12751830985.9155","13743802816.9014","14307464788.7324","14227605633.8028","15524929577.4648","14101971830.9859","13584225352.1127","14255211267.6056",
"Japan","JPN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","4751050160.35556","4964487441.06667","5726760686.93333","6281142818.13333","7761341098.66667","9565853013.33333","11173559591.8222","11949693701.6889","14824161644.0889","18178168877.5111","22026785840.8333","26966713727.4483","32270972031.1044","41576284284.9345","62536307378.2236","63986133888.3882","76182443148.1778","90568192249.8231","108052061240.714","116997148837.273","145104895104.895","172133957389.231","157932877703.936","165328697491.534","189757601911.398","194350282012.176","226862362760.934","251695445510.328","294098322534.933","308906500517.525","320166445085.208","350773940717.128","378844907237.431","404340733359.833","441812660090.521","488883643987.429","458190957638.002","465703619032.506","424400692714.504","454007135658.275","519273793561.019","440213809225.625","453412607267.043","517443189414.621","624622665052.268","666349114756.002","719102350573.047","789869515555.801","877807071435.137","655016933828.221","857109901329.889","919000611151.979","902241999043.109","820552895623.522","850777160708.391","773029478086.501","797780921021.838","",
"Kazakhstan","KAZ","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18440081611.5702","8871031903.89053","7876550644.34542","7940652377.86246","7418922994.86058","7739646727.42336","6716766726.30655","7163704482.72429","10353713028.5443","10166983108.4166","11576893016.1431","14928759197.6777","22654791781.5268","30386570590.006","41291971410.7609","51704436894.0436","76257057403.5405","48243324765.91","65502334498.3204","89503257382.3086","91747467851.4545","91381254223.3838","87108779033.8503","52581510794.9684","43714755377.6011","",
